PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	[1] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S1_S2-C10_1_6765.d.PG.Quantity	[2] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S4_S2-D3_1_6770.d.PG.Quantity	[3] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S7_S2-B8_1_6751.d.PG.Quantity	[4] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S10_S2-A5_1_6736.d.PG.Quantity	[5] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S13_S2-D9_1_6776.d.PG.Quantity	[6] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S16_S2-C7_1_6762.d.PG.Quantity	[7] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S19_S2-E1_1_6780.d.PG.Quantity	[8] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S22_S2-B12_1_6755.d.PG.Quantity	[9] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S25_S2-B2_1_6745.d.PG.Quantity	[10] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S28_S2-B4_1_6747.d.PG.Quantity	[11] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S31_S2-D7_1_6774.d.PG.Quantity	[12] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S34_S2-A11_1_6742.d.PG.Quantity	[13] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S37_S2-E5_1_6784.d.PG.Quantity	[14] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S40_S2-A6_1_6737.d.PG.Quantity	[15] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S43_S2-D1_1_6768.d.PG.Quantity	[16] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S46_S2-E3_1_6782.d.PG.Quantity	[17] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S49_S2-C5_1_6760.d.PG.Quantity	[18] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S52_S2-A2_1_6733.d.PG.Quantity	[19] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S55_S2-G4_1_6807.d.PG.Quantity	[20] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S61_S3-A1_1_6829.d.PG.Quantity	[21] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S64_S2-H6_1_6821.d.PG.Quantity	[22] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S67_S2-G11_1_6814.d.PG.Quantity	[23] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S73_S2-G1_1_6804.d.PG.Quantity	[24] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S76_S3-A3_1_6831.d.PG.Quantity	[25] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S79_S2-G8_1_6811.d.PG.Quantity	[26] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S82_S2-F6_1_6797.d.PG.Quantity	[27] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S85_S2-F4_1_6795.d.PG.Quantity	[28] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S88_S2-H3_1_6818.d.PG.Quantity	[29] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S91_S2-F2_1_6793.d.PG.Quantity	[30] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S94_S2-H2_1_6817.d.PG.Quantity	[31] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S94_S2-H10_1_6825.d.PG.Quantity	[32] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S97_S2-E7_1_6786.d.PG.Quantity	[33] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S100_S3-A9_1_6837.d.PG.Quantity	[34] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S102_S3-A7_1_6835.d.PG.Quantity	[35] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S103_S2-E10_1_6789.d.PG.Quantity	[36] 20231215_TIMS6_EVO4_PRI_X1355_P0280_R01057_44min_DIA_S106_S2-F8_1_6799.d.PG.Quantity
B1PRL5	Cavin4	Caveolae-associated protein 4	CAVN4_RAT	165.98800659179688	167.80560302734375	165.32936096191406	192.3719940185547	206.6194610595703	175.95419311523438	59.838871002197266	144.19680786132812	173.42723083496094	144.3131103515625	160.86151123046875	152.05604553222656	178.5447235107422	133.41748046875	130.87472534179688	143.85475158691406	196.039306640625	218.53909301757812	180.84132385253906	209.09571838378906	226.4712371826172	234.44085693359375	153.7646026611328	265.88446044921875	172.70875549316406	176.27447509765625	182.15042114257812	229.615234375	199.75857543945312	185.4706268310547	151.4123992919922	185.126708984375	146.8868865966797	156.8967742919922	200.76803588867188	148.3697967529297
B1WBU5	Sbk2	Serine/threonine-protein kinase SBK2	SBK2_RAT	137.78175354003906	42.17463684082031	53.925148010253906	NaN	93.89198303222656	NaN	NaN	39.90251922607422	98.54390716552734	185.71795654296875	NaN	113.25489807128906	89.36186981201172	NaN	95.46112823486328	94.51960754394531	98.45602416992188	88.63943481445312	59.7733154296875	108.10502624511719	NaN	53.289817810058594	83.50038146972656	137.70904541015625	114.87948608398438	NaN	50.60882568359375	70.55552673339844	49.60383987426758	87.44869995117188	51.85012435913086	188.66134643554688	NaN	122.69904327392578	72.47373962402344	43.93207931518555
B1WBW4	Armc10	Armadillo repeat-containing protein 10	ARM10_RAT	24.89379119873047	21.53845977783203	19.00210952758789	NaN	30.98748207092285	23.046642303466797	17.5131893157959	23.568161010742188	20.619577407836914	20.767885208129883	NaN	14.37501335144043	26.86594009399414	9.278670310974121	18.78298568725586	13.595500946044922	24.892162322998047	16.74351692199707	27.40511703491211	22.13572883605957	25.287729263305664	16.858530044555664	23.332012176513672	23.004783630371094	15.815552711486816	14.897068977355957	19.007102966308594	18.66431999206543	NaN	30.82564353942871	16.81145477294922	NaN	17.979650497436523	27.10773277282715	19.357789993286133	13.40323257446289
B1WC61	Acad9	Complex I assembly factor ACAD9, mitochondrial	ACAD9_RAT	115.00636291503906	84.41614532470703	90.57730865478516	102.54489135742188	73.00566101074219	80.67327880859375	80.76287841796875	98.10735321044922	92.62834167480469	124.41635131835938	67.44140625	85.46792602539062	66.6321029663086	88.55513000488281	76.39427947998047	93.35291290283203	100.06861114501953	90.3265380859375	110.23572540283203	100.86699676513672	135.06072998046875	127.22059631347656	100.8899917602539	91.11211395263672	117.30059814453125	95.74967193603516	108.18570709228516	101.71424865722656	68.51756286621094	138.894287109375	67.4256591796875	85.80768585205078	95.84494018554688	114.47673034667969	104.0998764038086	111.74110412597656
B2GUV7	Eif5b	Eukaryotic translation initiation factor 5B	IF2P_RAT	39.08602523803711	35.32439041137695	28.2410945892334	39.04372787475586	47.66485595703125	39.81576156616211	86.57211303710938	38.770503997802734	24.9464054107666	39.394744873046875	40.60424041748047	29.24989128112793	37.93574523925781	24.886932373046875	17.22894287109375	27.280189514160156	51.4735107421875	49.47404861450195	41.93849563598633	33.0902214050293	49.445960998535156	34.56844711303711	27.57514762878418	30.922456741333008	24.048185348510742	32.307289123535156	27.319944381713867	29.43378257751465	44.45891571044922	37.590057373046875	28.532752990722656	19.16097068786621	47.17698669433594	24.56007194519043	31.029794692993164	25.17237091064453
B2GUZ1	Usp4	Ubiquitin carboxyl-terminal hydrolase 4	UBP4_RAT	27.970958709716797	34.99094772338867	36.38239288330078	15.879364013671875	17.659038543701172	37.8946533203125	42.54749298095703	38.48270034790039	20.972436904907227	35.14838409423828	35.34827423095703	17.419004440307617	26.840587615966797	24.6666202545166	24.12010955810547	24.35618019104004	31.231306076049805	18.471097946166992	22.943363189697266	24.854257583618164	33.38670349121094	19.068344116210938	21.03498649597168	20.914260864257812	18.29158592224121	21.437543869018555	12.235390663146973	19.08578109741211	14.944579124450684	24.222881317138672	28.435314178466797	12.207998275756836	20.597522735595703	19.876209259033203	17.24673080444336	26.417936325073242
B2GUZ5	Capza1	F-actin-capping protein subunit alpha-1	CAZA1_RAT	84.70021057128906	77.75384521484375	111.02763366699219	142.81814575195312	71.03987121582031	113.57162475585938	233.62953186035156	103.56004333496094	90.3876953125	89.80248260498047	105.97915649414062	82.74064636230469	121.55743408203125	88.61739349365234	94.77748107910156	90.37592315673828	73.72766876220703	131.19189453125	108.29613494873047	81.29051971435547	111.2636947631836	99.37245178222656	112.25851440429688	57.6278076171875	100.37438201904297	89.6595687866211	72.76752471923828	73.68924713134766	94.88316345214844	93.14130401611328	118.02391815185547	104.92842102050781	82.88880920410156	59.4254035949707	74.47817993164062	84.03805541992188
B2GV06	Oxct1	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	SCOT1_RAT	575.1465454101562	274.1029052734375	210.40011596679688	247.16795349121094	300.4498291015625	192.20013427734375	266.5440979003906	221.65240478515625	394.15093994140625	622.0867919921875	249.81919860839844	567.3300170898438	220.82376098632812	326.74981689453125	427.7616271972656	484.4250793457031	347.13275146484375	383.5618591308594	223.05929565429688	382.05120849609375	161.23037719726562	205.50364685058594	191.43548583984375	589.7537841796875	490.3011779785156	221.40823364257812	326.28955078125	315.20318603515625	230.27532958984375	385.98126220703125	509.7300109863281	385.9054870605469	104.58560180664062	380.5883483886719	341.8970031738281	282.8681640625
B2GV24	Ufl1	E3 UFM1-protein ligase 1	UFL1_RAT	44.76227569580078	26.426916122436523	NaN	45.7719612121582	56.20340347290039	57.74060821533203	311.1956481933594	33.747867584228516	16.18320083618164	29.577909469604492	59.71635818481445	26.348682403564453	38.807281494140625	38.31055450439453	20.5371150970459	32.742244720458984	47.74641036987305	40.50474548339844	42.32171630859375	46.237369537353516	61.23472213745117	54.301273345947266	42.404747009277344	23.8140811920166	NaN	25.696998596191406	36.086055755615234	66.76327514648438	43.7432861328125	34.14130783081055	NaN	NaN	39.90434646606445	22.385784149169922	35.7191162109375	37.24919891357422
B2GV38	Ubl4a	Ubiquitin-like protein 4A	UBL4A_RAT	17.940954208374023	NaN	6.265498638153076	NaN	11.357087135314941	20.33638572692871	NaN	10.130560874938965	15.566160202026367	9.983160018920898	14.174492835998535	NaN	9.661416053771973	NaN	30.619125366210938	NaN	8.0438814163208	11.858841896057129	15.823505401611328	10.092446327209473	36.43671417236328	28.527097702026367	24.637359619140625	NaN	14.677375793457031	16.90102767944336	8.350680351257324	20.1830997467041	13.426478385925293	30.71031951904297	12.547277450561523	23.09523582458496	28.067893981933594	19.487953186035156	NaN	20.490713119506836
B2RYG6	Otub1	Ubiquitin thioesterase OTUB1	OTUB1_RAT	39.137237548828125	51.02661895751953	51.874847412109375	47.26092529296875	51.00395202636719	66.44743347167969	75.31458282470703	43.0093879699707	36.17332077026367	36.18138122558594	65.30813598632812	46.08207702636719	55.9818229675293	49.5501823425293	37.92818069458008	41.070213317871094	57.7523307800293	55.46887969970703	44.58955001831055	57.640689849853516	49.685890197753906	61.71638488769531	26.667308807373047	56.24851608276367	58.65110778808594	53.531864166259766	40.56428909301758	57.165931701660156	47.23823547363281	41.400386810302734	68.9704360961914	40.9329833984375	47.06077194213867	41.9273567199707	44.26132583618164	45.08638000488281
B2RYT9	Taco1	Translational activator of cytochrome c oxidase 1	TACO1_RAT	26.921480178833008	36.447513580322266	37.91574478149414	24.801748275756836	36.02667999267578	33.51401138305664	NaN	41.07164001464844	38.58676528930664	26.897607803344727	20.506149291992188	40.51311111450195	24.111316680908203	40.893192291259766	15.575549125671387	29.20810317993164	NaN	50.96330642700195	31.071496963500977	55.44097900390625	NaN	51.31489562988281	38.380027770996094	63.714908599853516	62.72901916503906	36.990177154541016	50.7097282409668	25.781484603881836	43.92638397216797	42.18537139892578	49.4952278137207	81.958984375	NaN	45.744388580322266	57.46734619140625	51.07110595703125
B2RYW8	Micos10	MICOS complex subunit Mic10	MIC10_RAT	30.75753402709961	44.04169845581055	63.18922424316406	67.28697204589844	51.452064514160156	33.74120330810547	71.47274017333984	41.66627883911133	51.5507926940918	58.822967529296875	41.8306884765625	121.13565063476562	51.98568344116211	73.9242935180664	50.09539031982422	30.184478759765625	44.98418045043945	68.75604248046875	48.14476776123047	69.49390411376953	38.58243179321289	43.26778793334961	51.809608459472656	49.62031173706055	67.92140197753906	42.9343376159668	52.87232208251953	57.079071044921875	39.32792663574219	40.268829345703125	55.786678314208984	65.6263427734375	25.048498153686523	70.21524810791016	64.91907501220703	53.64768600463867
B2RYW9	Fahd2	Fumarylacetoacetate hydrolase domain-containing protein 2	FAHD2_RAT	202.9969940185547	181.73977661132812	214.02053833007812	124.58985137939453	180.6763916015625	133.54615783691406	255.81007385253906	174.4598846435547	191.77049255371094	212.4237823486328	175.73155212402344	228.817626953125	113.18351745605469	167.83787536621094	212.45326232910156	209.39956665039062	150.21897888183594	201.77792358398438	119.69939422607422	279.0515441894531	160.0671844482422	229.70396423339844	151.07598876953125	202.60643005371094	352.8480529785156	167.44488525390625	189.77554321289062	204.5493621826172	141.44436645507812	234.02272033691406	277.1432189941406	209.0753631591797	103.16024780273438	212.97682189941406	180.33282470703125	222.61264038085938
B2RZ37	Reep5	Receptor expression-enhancing protein 5	REEP5_RAT	70.58273315429688	154.78610229492188	20.062889099121094	94.2275390625	100.30524444580078	64.33352661132812	253.3893585205078	58.73103713989258	49.148712158203125	93.84752655029297	45.989009857177734	70.8452377319336	91.08415222167969	45.22850799560547	35.936519622802734	28.454694747924805	86.73622131347656	37.19770050048828	39.15557861328125	39.97358322143555	80.094970703125	79.5504150390625	77.8698501586914	28.06472396850586	39.36207962036133	84.18788146972656	61.07162094116211	45.58149719238281	73.45148468017578	99.56802368164062	38.92554473876953	32.21229553222656	71.76272583007812	70.42932891845703	75.00550842285156	39.78773498535156
B3GNI6	Septin11	Septin-11	SEP11_RAT	43.97272491455078	43.485130310058594	33.313079833984375	38.74256896972656	46.970245361328125	48.84857177734375	343.7444763183594	30.846643447875977	22.02995491027832	31.281482696533203	135.97377014160156	30.555343627929688	32.52576446533203	25.202388763427734	33.08110427856445	38.44296646118164	42.41960906982422	19.01183319091797	33.690338134765625	39.65510177612305	80.20128631591797	28.536272048950195	34.43014144897461	38.131961822509766	40.6788330078125	35.40109634399414	25.615983963012695	33.58885955810547	28.152128219604492	31.739225387573242	38.959564208984375	25.63516616821289	27.204980850219727	24.420974731445312	30.444236755371094	23.22914695739746
B4F777	Hmgn5	High mobility group nucleosome-binding domain-containing protein 5	HMGN5_RAT	33.27687454223633	33.477909088134766	46.28337478637695	NaN	13.684446334838867	NaN	310.5517883300781	41.154197692871094	47.23685073852539	47.74275207519531	45.6768913269043	26.911670684814453	NaN	35.28380584716797	14.177643775939941	37.52076721191406	23.666879653930664	24.65521240234375	13.520261764526367	64.73270416259766	42.64189529418945	61.088382720947266	NaN	47.8790397644043	47.017578125	31.328968048095703	15.920682907104492	16.070775985717773	9.773287773132324	23.548988342285156	43.54981994628906	NaN	21.941654205322266	NaN	19.8045654296875	22.535240173339844
B4F795	Slc44a2	Choline transporter-like protein 2	CTL2_RAT	12.006404876708984	NaN	9.818016052246094	NaN	21.740577697753906	13.661672592163086	46.97744369506836	NaN	NaN	NaN	NaN	NaN	NaN	5.646139144897461	NaN	NaN	NaN	NaN	11.585775375366211	NaN	NaN	NaN	8.178484916687012	NaN	NaN	13.079961776733398	22.606576919555664	12.9090576171875	15.849452018737793	NaN	NaN	NaN	9.599129676818848	NaN	16.005756378173828	NaN
B4F7A1	Lyrm7	Complex III assembly factor LYRM7	LYRM7_RAT	59.49622344970703	55.16066360473633	32.44269943237305	NaN	27.859586715698242	18.095508575439453	NaN	33.3363037109375	48.105018615722656	40.84016799926758	41.38944625854492	18.69190216064453	23.967994689941406	30.164182662963867	29.339584350585938	35.49773025512695	31.24289321899414	25.300411224365234	28.70234489440918	37.01610565185547	49.043426513671875	69.26405334472656	6.830273628234863	33.875038146972656	44.15241241455078	22.74424171447754	18.97658348083496	29.536279678344727	18.233318328857422	29.603971481323242	41.121036529541016	25.273292541503906	18.63886260986328	33.02607345581055	29.280004501342773	51.35203552246094
B4F7E8	Niban2	Protein Niban 2	NIBA2_RAT	19.006935119628906	NaN	6.014917850494385	15.858912467956543	NaN	20.318561553955078	92.62120819091797	9.406599998474121	NaN	11.528826713562012	10.311176300048828	NaN	NaN	17.636377334594727	12.820793151855469	12.691540718078613	NaN	NaN	18.083261489868164	25.781341552734375	22.38578224182129	15.772768020629883	13.133349418640137	8.45334243774414	14.659934043884277	10.765036582946777	11.064908981323242	10.139116287231445	34.53797149658203	9.557520866394043	12.692239761352539	12.366209030151367	10.562240600585938	10.154505729675293	12.528242111206055	8.951152801513672
B5DEH2	Erlin2	Erlin-2	ERLN2_RAT	85.28917694091797	72.49116516113281	85.21505737304688	75.53280639648438	82.94425964355469	83.60174560546875	216.1608428955078	91.94178009033203	95.54737854003906	94.8917236328125	76.6848373413086	70.3810043334961	117.58071899414062	75.8851089477539	79.53699493408203	75.33831787109375	90.58800506591797	79.99170684814453	74.18029022216797	75.27300262451172	169.26983642578125	120.64442443847656	109.25434875488281	76.46833038330078	90.67317962646484	97.3995590209961	72.89147186279297	86.21842193603516	55.3553581237793	99.29788970947266	84.29077911376953	98.09066009521484	73.37238311767578	78.07683563232422	67.95772552490234	85.15129852294922
B5DEN9	Vps28	Vacuolar protein sorting-associated protein 28 homolog	VPS28_RAT	17.173839569091797	NaN	22.697784423828125	25.721981048583984	19.015352249145508	37.939884185791016	NaN	NaN	13.058791160583496	NaN	NaN	NaN	47.536582946777344	16.179874420166016	6.911121845245361	13.166319847106934	NaN	10.507901191711426	NaN	30.03896141052246	37.037803649902344	21.100866317749023	33.061248779296875	20.61386489868164	30.46028709411621	15.568445205688477	21.640913009643555	23.776296615600586	38.884765625	19.60566520690918	35.5773811340332	10.834127426147461	24.128026962280273	15.062915802001953	27.756591796875	31.049039840698242
B5DF51	Mmgt1	ER membrane protein complex subunit 5	EMC5_RAT	58.740623474121094	17.943450927734375	23.422874450683594	60.450592041015625	49.34048843383789	45.241851806640625	NaN	33.90536880493164	41.54924011230469	41.077415466308594	52.102603912353516	30.152141571044922	34.443180084228516	31.177043914794922	33.33108139038086	37.529563903808594	42.73366928100586	9.144845008850098	58.78282165527344	55.326507568359375	53.800872802734375	113.78501892089844	51.1308708190918	37.63401412963867	41.484920501708984	41.77399826049805	32.56282043457031	70.86709594726562	34.14147186279297	45.01273727416992	40.15494918823242	26.864988327026367	49.51325607299805	31.635358810424805	36.35066604614258	37.60044479370117
B5DF89	Cul3	Cullin-3	CUL3_RAT	58.25582504272461	56.840797424316406	68.93881225585938	95.04923248291016	87.45675659179688	129.93576049804688	123.69281768798828	58.189971923828125	78.7454833984375	50.09080505371094	97.310546875	43.95754623413086	93.57024383544922	57.68385696411133	79.28802490234375	60.5988655090332	77.00115203857422	78.26852416992188	56.34882354736328	63.98283767700195	80.52749633789062	87.14098358154297	59.714962005615234	38.82999801635742	51.025848388671875	47.08744430541992	47.330806732177734	47.223350524902344	62.847434997558594	48.417701721191406	57.42234420776367	49.53281021118164	58.117889404296875	32.491146087646484	59.42344284057617	55.9189453125
B5DF91	Elavl1	ELAV-like protein 1	ELAV1_RAT	110.73312377929688	132.819091796875	70.05775451660156	103.32916259765625	82.17658233642578	102.12446594238281	535.5194702148438	113.86575317382812	60.467403411865234	97.92382049560547	135.8215789794922	94.76315307617188	154.40074157714844	100.88912963867188	79.3841552734375	80.1139144897461	146.00253295898438	128.9045867919922	134.9226837158203	86.06025695800781	151.84222412109375	112.57772064208984	102.79415130615234	87.51228332519531	86.69996643066406	95.13929748535156	55.09572982788086	131.97573852539062	85.444580078125	104.07254028320312	85.47618865966797	96.44892120361328	114.41079711914062	78.04703521728516	81.0673828125	69.00597381591797
B5DF94	Srpx2	Sushi repeat-containing protein SRPX2	SRPX2_RAT	NaN	NaN	NaN	27.710662841796875	NaN	NaN	63.82731628417969	94.59031677246094	NaN	NaN	NaN	5.811554908752441	NaN	NaN	13.042349815368652	NaN	52.631439208984375	NaN	NaN	NaN	272.1495666503906	NaN	NaN	NaN	7.786935806274414	NaN	NaN	NaN	28.93111228942871	NaN	NaN	NaN	NaN	NaN	NaN	NaN
B5DFC8	Eif3c	Eukaryotic translation initiation factor 3 subunit C	EIF3C_RAT	89.15564727783203	93.35867309570312	41.17789077758789	57.160518646240234	74.92196655273438	93.13773345947266	348.07269287109375	79.42508697509766	61.3515510559082	77.33406829833984	75.07941436767578	60.778839111328125	78.13080596923828	69.44306945800781	35.02214431762695	48.90700912475586	65.2188720703125	49.01394271850586	77.06509399414062	58.95682907104492	118.60624694824219	91.35945129394531	80.6083755493164	75.75025177001953	69.51576232910156	66.77243041992188	49.47162628173828	72.09176635742188	84.85983276367188	91.73942565917969	66.04708862304688	33.278953552246094	86.21272277832031	67.19834899902344	67.50758361816406	47.572967529296875
B5DFC9	Nid2	Nidogen-2	NID2_RAT	79.41070556640625	92.45556640625	64.41448211669922	44.56265640258789	73.24380493164062	66.27442932128906	167.28099060058594	54.135135650634766	70.8056869506836	78.3343505859375	107.25439453125	76.764404296875	73.40898132324219	68.76483917236328	70.66012573242188	91.13326263427734	74.38333892822266	76.33795166015625	76.19071197509766	57.87196350097656	129.0144805908203	95.62625885009766	80.3156967163086	52.85061264038086	96.35751342773438	71.23253631591797	42.718170166015625	94.74221801757812	57.669883728027344	76.99349975585938	56.495357513427734	54.3945198059082	65.49613952636719	63.20304870605469	72.55422973632812	66.58984375
B5DFN3	Uqcc2	Ubiquinol-cytochrome-c reductase complex assembly factor 2	UQCC2_RAT	61.697513580322266	45.4634895324707	40.85905456542969	38.44121551513672	40.674991607666016	39.19570541381836	NaN	43.56470489501953	40.288978576660156	55.65268325805664	62.384742736816406	39.376747131347656	61.16746520996094	38.69248580932617	44.61505126953125	52.09075164794922	38.13093566894531	44.73050308227539	30.82916831970215	54.979034423828125	54.708534240722656	34.0309944152832	42.163177490234375	31.79560661315918	63.235050201416016	34.329559326171875	26.351892471313477	40.6596794128418	15.233125686645508	43.4495964050293	49.59101867675781	27.616910934448242	33.02064514160156	44.22206115722656	30.289939880371094	49.41911697387695
C0HLM6	Smim20	Small integral membrane protein 20	SIM20_RAT	91.75856018066406	37.21580505371094	38.73690414428711	65.40960693359375	54.406986236572266	71.35416412353516	NaN	54.59390640258789	50.950538635253906	92.7557601928711	NaN	37.86530685424805	63.966705322265625	63.650794982910156	66.70515441894531	65.32280731201172	51.662837982177734	58.745235443115234	44.43408966064453	39.79773712158203	63.666568756103516	NaN	37.59081268310547	64.16270446777344	93.63694763183594	25.932472229003906	42.462799072265625	61.652305603027344	20.665912628173828	49.46719741821289	28.39855194091797	57.051246643066406	41.33613204956055	51.971099853515625	35.49696731567383	34.4751091003418
D3Z8L7	Rras	Ras-related protein R-Ras	RRAS_RAT	20.642858505249023	27.912817001342773	NaN	25.868152618408203	20.711103439331055	7.561406135559082	77.61607360839844	17.218360900878906	23.98885726928711	19.695350646972656	NaN	17.39586067199707	30.89548110961914	9.988666534423828	13.127832412719727	12.70468521118164	NaN	18.755020141601562	22.833471298217773	19.908681869506836	45.661109924316406	NaN	12.88013744354248	27.334293365478516	25.806795120239258	13.366521835327148	10.13046646118164	32.437416076660156	8.075443267822266	28.963605880737305	8.940860748291016	NaN	7.609752655029297	11.147945404052734	14.449172973632812	23.513107299804688
D3Z9R8	Atp5mj	ATP synthase subunit ATP5MJ, mitochondrial	ATP68_RAT	459.07537841796875	381.27276611328125	202.44607543945312	176.37144470214844	228.91571044921875	128.5769805908203	81.57475280761719	187.66830444335938	275.9306335449219	366.3409729003906	209.8481903076172	288.6426696777344	252.22543334960938	192.15966796875	366.2125244140625	308.21044921875	399.2274169921875	152.10678100585938	168.76419067382812	113.99624633789062	138.88531494140625	54.85280990600586	167.3506317138672	137.07635498046875	113.08649444580078	201.2461700439453	152.9086456298828	145.1454315185547	117.27639770507812	256.06219482421875	29.868915557861328	144.66844177246094	84.77554321289062	177.61891174316406	187.85824584960938	170.9749755859375
D3ZAF6	Atp5mf	ATP synthase subunit f, mitochondrial	ATPK_RAT	452.510498046875	406.52545166015625	259.7425537109375	394.272705078125	317.8097229003906	340.8957214355469	312.4674377441406	199.09222412109375	328.64202880859375	416.07135009765625	359.0008239746094	449.4434509277344	292.4521179199219	331.25775146484375	394.3522644042969	384.30792236328125	261.5101013183594	373.88726806640625	277.4837341308594	287.66192626953125	275.13153076171875	157.606201171875	245.79791259765625	253.95050048828125	383.9556579589844	216.5711669921875	199.70591735839844	166.5789031982422	127.57103729248047	211.85516357421875	251.9084930419922	220.01254272460938	131.91709899902344	244.32325744628906	262.8441162109375	223.457275390625
D3ZBE5	Nek7	Serine/threonine-protein kinase Nek7	NEK7_RAT	62.48917770385742	91.15249633789062	91.42670440673828	69.6895751953125	58.443992614746094	80.84156799316406	81.08534240722656	65.09152221679688	63.78569793701172	62.753963470458984	90.89667510986328	36.152164459228516	69.06678009033203	56.72294998168945	55.23649597167969	63.38916015625	61.70307159423828	60.697608947753906	58.53622055053711	70.40689086914062	107.33422088623047	118.27123260498047	76.7968978881836	46.91244888305664	57.26265335083008	54.11555480957031	28.919811248779297	79.17852020263672	53.23612976074219	61.44401931762695	60.438758850097656	49.033748626708984	67.09476470947266	44.488258361816406	57.60847854614258	76.98846435546875
